"","Group.1","x"
"500","2021-05-14",227.248806499312
"501","2021-05-15",227.158203976853
"502","2021-05-16",227.278059637609
"503","2021-05-17",227.394473451837
"504","2021-05-18",227.551217706238
"505","2021-05-19",227.597069130109
"506","2021-05-20",227.836880413575
"507","2021-05-21",227.807307680044
"508","2021-05-22",227.835487514853
"509","2021-05-23",228.016069028573
"510","2021-05-24",228.371778967229
"511","2021-05-25",228.366194733064
"512","2021-05-26",228.527850736351
"513","2021-05-27",228.602637214087
"514","2021-05-28",228.677116045594
"515","2021-05-29",228.911719438953
"516","2021-05-30",229.13638636008
"517","2021-05-31",229.229106111364
"518","2021-06-01",229.48909505878
"519","2021-06-02",229.52415021154
"520","2021-06-03",229.502265446733
"521","2021-06-04",229.615031222735
"522","2021-06-05",229.737556598496
"523","2021-06-06",230.102677570101
"524","2021-06-07",230.268748501115
"525","2021-06-08",230.558754110153
"526","2021-06-09",230.737278065322
"527","2021-06-10",230.717566484551
"528","2021-06-11",230.827898316041
"529","2021-06-12",231.035869074131
"530","2021-06-13",231.188042823629
"531","2021-06-14",231.320728567189
"532","2021-06-15",231.410219170528
"533","2021-06-16",231.462492145069
"534","2021-06-17",231.372583710977
"535","2021-06-18",231.400516314563
"536","2021-06-19",231.539422842704
"537","2021-06-20",231.631901416047
"538","2021-06-21",231.686949257617
"539","2021-06-22",231.79541859054
"540","2021-06-23",231.867859212544
"541","2021-06-24",232.005227879912
"542","2021-06-25",231.930740494271
"543","2021-06-26",231.87880110279
"544","2021-06-27",231.987568552613
"545","2021-06-28",232.100278319486
"546","2021-06-29",232.075082351168
"547","2021-06-30",232.149811742626
"548","2021-07-01",232.138134354454
"549","2021-07-02",232.03377689571
"550","2021-07-03",231.914487699861
"551","2021-07-04",231.944046228282
"552","2021-07-05",232.749993740077
"553","2021-07-06",232.517912328232
"554","2021-07-07",232.486758657257
"555","2021-07-08",232.366315317536
"556","2021-07-09",232.299981888135
"557","2021-07-10",232.061400897759
"558","2021-07-11",232.254482243118
