"Location","Weeks","CFR","TotalCasepm","NewCases","Age65Older","PopulationDensity","TotalTestpt","GHSI","GDP","WGI","Obesity","Vaccinationph","covid_week"
"Estonia",58,0.00946382238861182,33691.11,525.428571428571,19.452,31.033,597.141857142857,57,29481.252,1.21,21.2,3.15428571428571,70
"Estonia",59,0.00961006681614625,36542.5688571429,563.714285714286,19.452,31.033,623.086142857143,57,29481.252,1.21,21.2,4.30857142857143,70
"Estonia",60,0.0094484902947354,39956.1781428571,716.428571428571,19.452,31.033,650.957428571429,57,29481.252,1.21,21.2,5.42714285714286,70
"Estonia",61,0.00924457293303094,44244.9971428571,904.571428571429,19.452,31.033,682.401428571429,57,29481.252,1.21,21.2,7.02,70
"Estonia",62,0.00897380595654443,50291.8818571429,1283.28571428571,19.452,31.033,717.018142857143,57,29481.252,1.21,21.2,8.98857142857143,70
"Estonia",63,0.00867335960233184,57551.1592857143,1474.14285714286,19.452,31.033,754.219285714286,57,29481.252,1.21,21.2,11.5414285714286,70
"Estonia",64,0.00842197893603917,65149.2342857143,1443.14285714286,19.452,31.033,793.271714285714,57,29481.252,1.21,21.2,14.7228571428571,70
"Estonia",65,0.00829123313071843,72746.1245714286,1343.71428571429,19.452,31.033,830.671857142857,57,29481.252,1.21,21.2,17.2828571428571,70
"Estonia",66,0.00842288036107567,78750.7942857143,973.714285714286,19.452,31.033,862.503142857143,57,29481.252,1.21,21.2,19.6528571428571,70
"Estonia",67,0.00865170933283695,83062.5518571429,738.285714285714,19.452,31.033,888.311285714286,57,29481.252,1.21,21.2,22.6128571428571,70
"Estonia",68,0.00904878398720408,86407.4537142857,539.857142857143,19.452,31.033,914.973142857143,57,29481.252,1.21,21.2,25.6085714285714,70
"Estonia",69,0.0093010669245264,88883.1764285714,431.142857142857,19.452,31.033,942.845714285714,57,29481.252,1.21,21.2,28.58,70
"Estonia",70,0.00948529854040791,90883.9791428571,348.428571428571,19.452,31.033,966.990142857143,57,29481.252,1.21,21.2,31.6814285714286,70
"Estonia",71,0.00953588864791874,92762.229,355.714285714286,19.452,31.033,989.665,57,29481.252,1.21,21.2,35.9457142857143,70
"Estonia",72,0.00959090259181839,94555.079,316.714285714286,19.452,31.033,1012.75414285714,57,29481.252,1.21,21.2,40.7428571428571,70
"Estonia",73,0.00962556591966417,95970.901,245.714285714286,19.452,31.033,1036.72785714286,57,29481.252,1.21,21.2,44.5014285714286,70
"Estonia",74,0.0096455473264387,96927.1164,149,19.452,31.033,1057.201,57,29481.252,1.21,21.2,48.374,70
"Ethiopia",67,0.0137616524713299,1945.529,2121,3.526,104.957,21.074,40.6,1729.927,-1.16,4.5,0.37,68
"Ethiopia",70,0.0142601291107174,2225.5135,1187,3.526,104.957,22.3675,40.6,1729.927,-1.16,4.5,0.945,68
"Ethiopia",71,0.0144888171824301,2252.88242857143,626.285714285714,3.526,104.957,22.5397142857143,40.6,1729.927,-1.16,4.5,1.02142857142857,68
"Ethiopia",72,0.0148134060408101,2289.69157142857,594,3.526,104.957,22.8318571428571,40.6,1729.927,-1.16,4.5,1.16285714285714,68
"Ethiopia",73,0.0150253575445084,2319.84885714286,439.285714285714,3.526,104.957,23.1154285714286,40.6,1729.927,-1.16,4.5,1.28571428571429,68
"Ethiopia",74,0.0151678917480776,2344.35,356,3.526,104.957,23.4131428571429,40.6,1729.927,-1.16,4.5,1.46285714285714,68
"Ethiopia",75,0.015325479213951,2362.414,251.142857142857,3.526,104.957,23.7011428571429,40.6,1729.927,-1.16,4.5,1.58285714285714,68
"Ethiopia",76,0.0154281954186527,2375.443,199,3.526,104.957,23.9761428571429,40.6,1729.927,-1.16,4.5,1.64285714285714,68
"Ethiopia",77,0.0154886313318353,2386.23271428571,156.714285714286,3.526,104.957,24.2878571428571,40.6,1729.927,-1.16,4.5,1.69428571428571,68
"Ethiopia",78,0.0155707343832294,2394.41466666667,117,3.526,104.957,24.5945,40.6,1729.927,-1.16,4.5,1.72333333333333,68
"Ethiopia",79,0.0156177276424239,2399.557,111.333333333333,3.526,104.957,24.7893333333333,40.6,1729.927,-1.16,4.5,1.73,68
"Finland",53,0.0155371534605478,6516.664,249,21.228,18.136,452.203,68.7,40585.721,1.61,22.2,0.03,74
"Finland",54,0.0154137812340954,6732.521,223,21.228,18.136,460.556333333333,68.7,40585.721,1.61,22.2,0.106666666666667,74
"Finland",55,0.0154156715796452,7031.4714,259.8,21.228,18.136,472.8568,68.7,40585.721,1.61,22.2,0.36,74
"Finland",56,0.0153098292966584,7358.9378,309.2,21.228,18.136,486.767,68.7,40585.721,1.61,22.2,1.06,74
"Finland",57,0.0152155916360652,7777.4036,361.8,21.228,18.136,504.4364,68.7,40585.721,1.61,22.2,2.11,74
"Finland",58,0.0149273371309592,8214.36866666667,347.833333333333,21.228,18.136,523.017333333333,68.7,40585.721,1.61,22.2,3.03666666666667,74
"Finland",59,0.0144781299693096,8666.231,381.714285714286,21.228,18.136,543.575571428571,68.7,40585.721,1.61,22.2,4.05857142857143,74
"Finland",60,0.0141096574031913,9163.61385714286,434.857142857143,21.228,18.136,564.851142857143,68.7,40585.721,1.61,22.2,5.11571428571429,74
"Finland",61,0.0135132861982149,9779.73425,557.75,21.228,18.136,588.977,68.7,40585.721,1.61,22.2,6.5725,74
"Finland",62,0.0129004162715749,10493.1345,655.333333333333,21.228,18.136,613.069666666667,68.7,40585.721,1.61,22.2,8.37666666666667,74
"Finland",63,0.0123145013996072,11327.834,649.666666666667,21.228,18.136,641.146833333333,68.7,40585.721,1.61,22.2,10.4266666666667,74
"Finland",64,0.0118100222804776,12158.4292857143,698.285714285714,21.228,18.136,667.519,68.7,40585.721,1.61,22.2,12.56,74
"Finland",65,0.0111880069559415,13035.3655714286,677.857142857143,21.228,18.136,694.047428571429,68.7,40585.721,1.61,22.2,14.9314285714286,74
"Finland",66,0.0108294976825559,13810.6951666667,567.666666666667,21.228,18.136,719.615666666667,68.7,40585.721,1.61,22.2,17.1583333333333,74
"Finland",67,0.0106981934584766,14392.7968571429,390.857142857143,21.228,18.136,740.585714285714,68.7,40585.721,1.61,22.2,19.3742857142857,74
"Finland",68,0.0106263863660262,14833.0958333333,335.166666666667,21.228,18.136,761.950833333333,68.7,40585.721,1.61,22.2,22.3483333333333,74
"Finland",69,0.0105779361127845,15209.184,308.8,21.228,18.136,783.2634,68.7,40585.721,1.61,22.2,26.392,74
"Finland",70,0.0105466188849335,15508.54975,233,21.228,18.136,804.64375,68.7,40585.721,1.61,22.2,30.58,74
"Finland",71,0.0104830099154534,15756.201,197.5,21.228,18.136,825.755833333333,68.7,40585.721,1.61,22.2,34.0133333333333,74
"Finland",72,0.0104056433088031,16036.947,202.4,21.228,18.136,850.3942,68.7,40585.721,1.61,22.2,39.53,74
"Finland",73,0.0103072181959434,16295.5774,207.6,21.228,18.136,871.7178,68.7,40585.721,1.61,22.2,43.98,74
"Finland",74,0.0102177744650836,16506.525,176.25,21.228,18.136,889.2635,68.7,40585.721,1.61,22.2,48.375,74
"France",52,0.0241893153961066,38813.6026666667,7807.33333333333,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0,75
"France",53,0.0242288387797236,39483.084,23278,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0,75
"France",54,0.0241056677877052,40413.1955714286,15316.7142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0.0157142857142857,75
"France",55,0.0239744508827783,42240.3895714286,17834.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0.26,75
"France",56,0.0237907978247017,44174.4278571429,19521.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0.89,75
"France",57,0.023597751143987,46273.575,20433.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,1.84571428571429,75
"France",58,0.0235029771780128,48354.6501428571,17238,19.718,122.578,NA,68.2,38605.671,1.18,21.6,2.69428571428571,75
"France",59,0.0233969406203401,50445.7622857143,22270.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,3.60285714285714,75
"France",60,0.0233185288642404,52365.2432857143,18598.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,4.76142857142857,75
"France",61,0.0230646871558842,54454.1162857143,21474.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,5.95142857142857,75
"France",62,0.0227263648760212,56691.4362857143,21279.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,7.24142857142857,75
"France",63,0.0223978254851734,58908.1854285714,22161.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,9.19714285714286,75
"France",64,0.0219037194881139,61462.7167142857,27345,19.718,122.578,NA,68.2,38605.671,1.18,21.6,11.5071428571429,75
"France",65,0.021237355869788,64676.961,34669.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,13.5557142857143,75
"France",66,0.0205533484595265,68557.0392857143,38731.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,16.3757142857143,75
"France",67,0.0198852283439394,72285.2935714286,34910.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,19.1542857142857,75
"France",68,0.019359271933056,75857.136,35528.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,22.6157142857143,75
"France",69,0.0188634070152922,79546.3735714286,31545.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,26.3714285714286,75
"France",70,0.0185517831614598,82538.983,26265.5714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,30.2142857142857,75
"France",71,0.018378663814446,84808.6998571429,19392.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,34.4742857142857,75
"France",72,0.0182572239124091,86614.0268571429,16151.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,39.3814285714286,75
"France",73,0.0183205515476149,87290.6082857143,12717.8333333333,19.718,122.578,NA,68.2,38605.671,1.18,21.6,44.5642857142857,75
"France",74,0.0192156387908221,83737.3855,9337,19.718,122.578,NA,68.2,38605.671,1.18,21.6,48.76,75
"Gabon",65,0.00597411218055095,8122.286,367,4.45,7.859,NA,20,16562.413,-0.95,15,0,68
"Gabon",66,0.00603580562659847,8783.643,410,4.45,7.859,NA,20,16562.413,-0.95,15,0.01,68
"Gabon",67,0.00599103861450939,8924.271,313,4.45,7.859,NA,20,16562.413,-0.95,15,0.11,68
"Gabon",68,0.00613751954291444,9480.4935,483,4.45,7.859,NA,20,16562.413,-0.95,15,0.2,68
"Gabon",69,0.00613733144595996,9858.34766666667,123.333333333333,4.45,7.859,NA,20,16562.413,-0.95,15,0.3,68
"Gabon",70,0.00615165158471894,10078.949,205,4.45,7.859,NA,20,16562.413,-0.95,15,0.4,68
"Gabon",71,0.00602902899121311,10395.6995,128.5,4.45,7.859,NA,20,16562.413,-0.95,15,0.52,68
"Gabon",73,0.0060646618428207,10742.103,110,4.45,7.859,NA,20,16562.413,-0.95,15,0.78,68
"Gabon",75,0.00615637184485943,10946.98,0,4.45,7.859,NA,20,16562.413,-0.95,15,1.01,68
"Gabon",76,0.00628963309125041,11072.1075,22.5,4.45,7.859,NA,20,16562.413,-0.95,15,1.195,68
"Gabon",77,0.00630659767141009,11113.667,20,4.45,7.859,NA,20,16562.413,-0.95,15,1.475,68
"Gabon",78,0.00637070278067153,11213.41,73,4.45,7.859,NA,20,16562.413,-0.95,15,2.22,68
"Gabon",79,0.0063640730067243,11225.091,0,4.45,7.859,NA,20,16562.413,-0.95,15,2.55,68
"Gambia",63,0.0319282136894825,1982.899,0,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,0,67
"Gambia",66,0.0301795963710424,2234.899,36,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,0.22,67
"Gambia",67,0.0298346513299784,2302.347,59,2.339,207.566,24.382,34.2,1561.767,-0.2,10.3,0.52,67
"Gambia",68,0.0298346513299784,2302.347,0,2.339,207.566,24.805,34.2,1561.767,-0.2,10.3,0.69,67
"Gambia",70,0.029537305787946,2423.589,37,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,0.87,67
"Gambia",71,0.0295908014879946,2447.175,0,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,1.02,67
"Gambia",72,0.0295035035130632,2454.4165,4.5,2.339,207.566,27.533,34.2,1561.767,-0.2,10.3,1.06,67
"Gambia",75,0.0298681795427999,2479.865,3,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,1.21,67
"Gambia",76,0.0298233922025991,2483.589,0,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,1.69,67
"Gambia",78,0.0299421009098428,2501.382,0,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,1.7,67
"Gambia",79,0.0297746339858529,2515.451,0,2.339,207.566,NA,34.2,1561.767,-0.2,10.3,1.78,67
"Georgia",64,0.0132659851848619,68933.802,268,14.864,65.032,NA,52,9745.079,0.25,21.7,0,69
"Georgia",66,0.0134161634826069,70469.834,393.5,14.864,65.032,NA,52,9745.079,0.25,21.7,0.16,69
"Georgia",67,0.0134490582589215,71406.494,457.5,14.864,65.032,889.908,52,9745.079,0.25,21.7,0.34,69
"Georgia",68,0.0134199216499887,72580.3371666667,855.166666666667,14.864,65.032,928.63825,52,9745.079,0.25,21.7,0.528333333333333,69
"Georgia",69,0.0133092467288942,74402.4768333333,1200.33333333333,14.864,65.032,979.42775,52,9745.079,0.25,21.7,0.755,69
"Georgia",70,0.0132595052575475,76485.1963333333,1267.33333333333,14.864,65.032,1019.314,52,9745.079,0.25,21.7,1.04833333333333,69
"Georgia",71,0.0132886620928202,78875.2896666667,1817.66666666667,14.864,65.032,1072.1515,52,9745.079,0.25,21.7,1.38666666666667,69
"Georgia",72,0.013352902931559,81007.811,1272.16666666667,14.864,65.032,1106.996,52,9745.079,0.25,21.7,1.91333333333333,69
"Georgia",73,0.0134997744190017,83094.2068333333,1216,14.864,65.032,1165.6545,52,9745.079,0.25,21.7,2.65666666666667,69
"Georgia",74,0.0137093318216635,84856.8521666667,900,14.864,65.032,1203.84133333333,52,9745.079,0.25,21.7,3.32,69
"Georgia",75,0.0138986047519344,86361.4656666667,903.666666666667,14.864,65.032,1261.83133333333,52,9745.079,0.25,21.7,4.29,69
"Georgia",76,0.0141142937856179,87712.0375,744.5,14.864,65.032,1298.3638,52,9745.079,0.25,21.7,5.65833333333333,69
"Georgia",77,0.0142794778757462,88942.158,740.666666666667,14.864,65.032,1358.1755,52,9745.079,0.25,21.7,6.95166666666667,69
"Georgia",78,0.0144112447966642,90138.0611666667,673.833333333333,14.864,65.032,1398.91075,52,9745.079,0.25,21.7,8.00333333333333,69
"Georgia",79,0.0144933070947981,91253.9562,801.8,14.864,65.032,NA,52,9745.079,0.25,21.7,8.774,69
"Germany",52,0.0186518383276127,19985.4956666667,15289.6666666667,21.453,237.016,419.783,66,45229.245,1.42,22.3,0.0633333333333333,74
"Germany",53,0.019139407746472,20897.041,34205.5,21.453,237.016,NA,66,45229.245,1.42,22.3,0.21,74
"Germany",54,0.0199555171899683,21583.8198571429,18005.8571428571,21.453,237.016,429.877,66,45229.245,1.42,22.3,0.428571428571429,74
"Germany",55,0.0215916372281591,23328.8457142857,18382,21.453,237.016,444.575,66,45229.245,1.42,22.3,0.918571428571429,74
"Germany",56,0.0232550847498698,24643.5077142857,13380,21.453,237.016,458.749,66,45229.245,1.42,22.3,1.59285714285714,74
"Germany",57,0.0246926530165876,25752.7364285714,12238.1428571429,21.453,237.016,472.041,66,45229.245,1.42,22.3,2.38142857142857,74
"Germany",58,0.0260705292714748,26681.4618571429,10139.1428571429,21.453,237.016,485.787,66,45229.245,1.42,22.3,3.20428571428571,74
"Germany",59,0.0272102935399597,27424.1817142857,7955.57142857143,21.453,237.016,498.934,66,45229.245,1.42,22.3,4.19714285714286,74
"Germany",60,0.0279714608880424,28036.8871428571,7283.42857142857,21.453,237.016,511.592,66,45229.245,1.42,22.3,5.23857142857143,74
"Germany",61,0.0285047692799014,28665.6744285714,7837.14285714286,21.453,237.016,524.76,66,45229.245,1.42,22.3,6.36714285714286,74
"Germany",62,0.0287377213407409,29337.0678571429,8176.71428571429,21.453,237.016,538.746,66,45229.245,1.42,22.3,7.80857142857143,74
"Germany",63,0.0287358838815614,30055.8812857143,8888.57142857143,21.453,237.016,552.511,66,45229.245,1.42,22.3,9.66571428571429,74
"Germany",64,0.0284519294066154,30940.9398571429,13247.4285714286,21.453,237.016,567.789,66,45229.245,1.42,22.3,11.7228571428571,74
"Germany",65,0.0278954139608416,32121.8325714286,15050,21.453,237.016,584.144,66,45229.245,1.42,22.3,13.6071428571429,74
"Germany",66,0.0271509019013814,33515.4904285714,17387.8571428571,21.453,237.016,601.096,66,45229.245,1.42,22.3,16.1457142857143,74
"Germany",67,0.0265512316173783,34756.0502857143,14352.2857142857,21.453,237.016,615.197,66,45229.245,1.42,22.3,18.6757142857143,74
"Germany",68,0.0259453174452406,36294.6402857143,20494.7142857143,21.453,237.016,629.155,66,45229.245,1.42,22.3,22.8085714285714,74
"Germany",69,0.0252674555818732,38000.9781428571,20622.4285714286,21.453,237.016,644.822,66,45229.245,1.42,22.3,27.1471428571429,74
"Germany",70,0.0246778220126486,39700.649,19490,21.453,237.016,661.862,66,45229.245,1.42,22.3,31.6628571428571,74
"Germany",71,0.0242518179672645,41177.0861428571,15947.5714285714,21.453,237.016,678.105,66,45229.245,1.42,22.3,37.3257142857143,74
"Germany",72,0.0240187036627483,42316.7794285714,10779,21.453,237.016,693.093,66,45229.245,1.42,22.3,43.4985714285714,74
"Germany",73,0.0239487221613782,42995.18,7554.2,21.453,237.016,706.225,66,45229.245,1.42,22.3,48.306,74
"Ghana",62,0.0072242124180284,2704.057,0,3.385,126.719,29.4,35.5,4227.63,0.58,10.9,0,68
"Ghana",63,0.00752294476780367,2787.0225,0,3.385,126.719,30.246,35.5,4227.63,0.58,10.9,0.81,68
"Ghana",64,0.007973219031678,2845.594,0,3.385,126.719,31.218,35.5,4227.63,0.58,10.9,1.35,68
"Ghana",65,0.00816526314618491,2892.967,0,3.385,126.719,31.743,35.5,4227.63,0.58,10.9,1.61,68
"Ghana",67,0.00825838441814308,2930.4915,81.5,3.385,126.719,33.008,35.5,4227.63,0.58,10.9,2.005,68
"Ghana",68,0.00828638396475877,2938.03825,17,3.385,126.719,33.453,35.5,4227.63,0.58,10.9,2.3175,68
"Ghana",69,0.00840702657318257,2951.41,0,3.385,126.719,34.149,35.5,4227.63,0.58,10.9,2.71,68
"Ghana",70,0.00842249032551787,2968.917,87,3.385,126.719,34.996,35.5,4227.63,0.58,10.9,2.72,68
"Ghana",74,0.00836145401734227,3013.683,24,3.385,126.719,37.294,35.5,4227.63,0.58,10.9,2.73,68
"Ghana",75,0.00836013546614411,3021.857,0,3.385,126.719,NA,35.5,4227.63,0.58,10.9,3.95,68
"Ghana",78,0.00835501986029311,3054.522,0,3.385,126.719,40.295,35.5,4227.63,0.58,10.9,3.97,68
"Greece",52,0.0344509879327343,13091.506,760,20.396,83.479,316.566,53.8,24574.382,0.86,24.9,0.005,70
"Greece",53,0.0347798184141221,13276.7205,937,20.396,83.479,322.9885,53.8,24574.382,0.86,24.9,0.02,70
"Greece",54,0.0355511452547813,13517.8067142857,561,20.396,83.479,330.963857142857,53.8,24574.382,0.86,24.9,0.114285714285714,70
"Greece",55,0.0364116109603789,13948.4045714286,643.714285714286,20.396,83.479,348.079571428571,53.8,24574.382,0.86,24.9,0.497142857142857,70
"Greece",56,0.0368488656737551,14312.3251666667,493.166666666667,20.396,83.479,367.088666666667,53.8,24574.382,0.86,24.9,0.913333333333333,70
"Greece",57,0.0371224763146561,14666.2683333333,663.833333333333,20.396,83.479,384.435833333333,53.8,24574.382,0.86,24.9,1.81166666666667,70
"Greece",58,0.0368801693777974,15177.2986666667,942.5,20.396,83.479,404.706,53.8,24574.382,0.86,24.9,2.92833333333333,70
"Greece",59,0.0362565811347065,15868.3945,1200.66666666667,20.396,83.479,429.481166666667,53.8,24574.382,0.86,24.9,4.12,70
"Greece",60,0.0355377205114988,16616.32,1087.5,20.396,83.479,455.103166666667,53.8,24574.382,0.86,24.9,5.435,70
"Greece",61,0.0348349036889705,17417.76,1487.14285714286,20.396,83.479,478.757285714286,53.8,24574.382,0.86,24.9,7.08428571428571,70
"Greece",62,0.0337751489294507,18575.1505,1959.66666666667,20.396,83.479,507.476833333333,53.8,24574.382,0.86,24.9,9.015,70
"Greece",63,0.0327195003875373,19958.1583333333,2337.16666666667,20.396,83.479,538.255666666667,53.8,24574.382,0.86,24.9,10.9483333333333,70
"Greece",64,0.0320182869254295,21429.6235,2338.33333333333,20.396,83.479,564.723666666667,53.8,24574.382,0.86,24.9,12.5683333333333,70
"Greece",65,0.0313532185815985,23078.0683333333,2693.5,20.396,83.479,592.389666666667,53.8,24574.382,0.86,24.9,14.215,70
"Greece",66,0.0308650597554759,24764.6658333333,2956.5,20.396,83.479,619.049666666667,53.8,24574.382,0.86,24.9,15.8616666666667,70
"Greece",67,0.0303204474429611,26796.0598333333,3183.83333333333,20.396,83.479,651.442166666667,53.8,24574.382,0.86,24.9,18.3916666666667,70
"Greece",68,0.0300713603696628,28704.0895,3009.83333333333,20.396,83.479,687.221166666667,53.8,24574.382,0.86,24.9,21.605,70
"Greece",69,0.0300180296437877,30573.5506666667,2760,20.396,83.479,722.074833333333,53.8,24574.382,0.86,24.9,24.69,70
"Greece",70,0.0300710014997373,32243.007,2519,20.396,83.479,759.371333333333,53.8,24574.382,0.86,24.9,27.9833333333333,70
"Greece",71,0.0303689080620949,33538.3243333333,2089.5,20.396,83.479,789.3246,53.8,24574.382,0.86,24.9,30.835,70
"Greece",72,0.0303964333267461,35033.5351666667,2473.33333333333,20.396,83.479,819.727666666667,53.8,24574.382,0.86,24.9,36.5616666666667,70
"Greece",73,0.0302487204055909,36433.0926666667,2078.83333333333,20.396,83.479,858.1976,53.8,24574.382,0.86,24.9,42.74,70
"Greece",74,0.030181344611104,37536.2658,1755,20.396,83.479,884.5128,53.8,24574.382,0.86,24.9,48.078,70
"Guatemala",61,0.0365826893532476,9664.333,378,4.694,157.834,50.058,32.7,7423.808,-0.34,21.2,0,68
"Guatemala",62,0.0366086658970668,9739.798,316,4.694,157.834,50.6445,32.7,7423.808,-0.34,21.2,0.01,68
"Guatemala",63,0.0360543879697256,10110.928,750,4.694,157.834,53.723,32.7,7423.808,-0.34,21.2,0.11,68
"Guatemala",64,0.0358832941599997,10248.8602857143,669.857142857143,4.694,157.834,54.66,32.7,7423.808,-0.34,21.2,0.24,68
"Guatemala",65,0.0355837712933354,10532.8272857143,767.857142857143,4.694,157.834,56.69,32.7,7423.808,-0.34,21.2,0.42,68
"Guatemala",66,0.0352171374684136,10800.982,507,4.694,157.834,58.4892857142857,32.7,7423.808,-0.34,21.2,0.56,68
"Guatemala",67,0.0351051137499932,10978.3534285714,744,4.694,157.834,59.8847142857143,32.7,7423.808,-0.34,21.2,0.675714285714286,68
"Guatemala",68,0.0344286371979106,11414.3191428571,1247.14285714286,4.694,157.834,62.6208571428571,32.7,7423.808,-0.34,21.2,0.807142857142857,68
"Guatemala",69,0.0338777874574625,11944.3688571429,1350.14285714286,4.694,157.834,65.8108571428571,32.7,7423.808,-0.34,21.2,0.891428571428571,68
"Guatemala",70,0.0333756076054172,12454.2082,1238.6,4.694,157.834,69.1406,32.7,7423.808,-0.34,21.2,0.934,68
"Guatemala",71,0.033049589286396,12818.2698571429,884.571428571429,4.694,157.834,71.197,32.7,7423.808,-0.34,21.2,0.985714285714286,68
"Guatemala",72,0.0328749827004863,13178.6508333333,1022.16666666667,4.694,157.834,73.4975,32.7,7423.808,-0.34,21.2,1.27166666666667,68
"Guatemala",73,0.0325998902862858,13524.1364285714,922.857142857143,4.694,157.834,75.5371428571429,32.7,7423.808,-0.34,21.2,1.67,68
"Guatemala",74,0.0322824046889155,13865.1647142857,869.857142857143,4.694,157.834,77.6225714285714,32.7,7423.808,-0.34,21.2,2.16285714285714,68
"Guatemala",75,0.0319817480825534,14249.7064285714,1042.42857142857,4.694,157.834,79.5967142857143,32.7,7423.808,-0.34,21.2,2.91,68
"Guatemala",76,0.0315978451679784,14691.9635714286,1259.14285714286,4.694,157.834,81.7634285714286,32.7,7423.808,-0.34,21.2,3.42285714285714,68
"Guatemala",77,0.0310749438278049,15230.0987142857,1354.28571428571,4.694,157.834,84.0792857142857,32.7,7423.808,-0.34,21.2,3.91428571428571,68
"Guatemala",78,0.0310009259385527,15739.5361428571,1397.28571428571,4.694,157.834,86.2362857142857,32.7,7423.808,-0.34,21.2,4.71,68
"Guatemala",79,0.0310788995871175,16254.9698,1193.2,4.694,157.834,87.8975,32.7,7423.808,-0.34,21.2,5.164,68
"Guinea-Bissau",72,0.0179096498262497,1900.917,0,3.002,66.191,NA,20,1548.675,-0.67,9.5,0.3,66
"Guinea-Bissau",76,0.0179419525065963,1925.815,3,3.002,66.191,NA,20,1548.675,-0.67,9.5,0.95,66
"Guinea-Bissau",79,0.0179407176287051,1954.27,0,3.002,66.191,NA,20,1548.675,-0.67,9.5,1.16,66
"Guinea",66,0.00627888286116134,1515.9,115,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,0.48,68
"Guinea",67,0.00637345528850832,1565.09,44,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,0.63,68
"Guinea",68,0.00638527630405183,1621.818,0,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,0.81,68
"Guinea",69,0.00641391519077427,1645.469,75.6,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,0.878,68
"Guinea",70,0.00640824504813082,1677.36616666667,68.6666666666667,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,1.025,68
"Guinea",71,0.00654203238330087,1703.9634,40.2,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,1.152,68
"Guinea",72,0.00663316615370491,1725.73066666667,44.6666666666667,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,1.47333333333333,68
"Guinea",73,0.00669841686439436,1743.01633333333,64.6666666666667,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,1.76666666666667,68
"Guinea",74,0.00691035774393745,1754.76775,23,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,2.14,68
"Guinea",75,0.00696209705992741,1766.34175,29.5,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,2.7175,68
"Guinea",76,0.00704570888582045,1775.987,25,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,2.95,68
"Guinea",77,0.00713726966906796,1781.67233333333,15.6666666666667,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,3.29333333333333,68
"Guinea",78,0.00712832253959155,1794.59175,41.25,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,3.9275,68
"Guinea",79,0.00708323643997337,1806.0135,26,3.135,51.755,NA,32.7,1998.926,-0.75,7.7,4.13,68
"Honduras",62,0.0243740605035701,17194.421,550,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,0.03,68
"Honduras",64,0.0243561532955541,18162.556,673,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,0.18,68
"Honduras",65,0.0243700989401302,18363.4725,519.5,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,0.405,68
"Honduras",67,0.0243660001472584,19197.327,416,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,0.53,68
"Honduras",68,0.024497810309024,19642.171,765,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,0.58,68
"Honduras",73,0.026349329981767,22814.028,2042,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,1.15,68
"Honduras",74,0.0265167838396564,23497.9515,1024.5,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,1.88,68
"Honduras",75,0.0266743925052938,24052.5925,832,4.652,82.805,NA,27.6,4541.795,-0.51,21.4,3.2825,68
