"Location","Weeks","CFR","TotalCasepm","NewCases","Age65Older","PopulationDensity","TotalTestpt","GHSI","GDP","WGI","Obesity","Vaccinationph"
"Belgium",72,0.0241246952613639,87889.1564285714,2744.14285714286,18.571,375.564,1129.50628571429,61,42658.576,1.4,22.1,41.63
"Belgium",73,0.0239149817517698,89216.8964285714,2176.14285714286,18.571,375.564,1155.57528571429,61,42658.576,1.4,22.1,47.3557142857143
"Belgium",74,0.023674593526145,90589.899,1976.71428571429,18.571,375.564,1184.19685714286,61,42658.576,1.4,22.1,53.4614285714286
"Belgium",75,0.0234878655392489,91666.799,1630.57142857143,18.571,375.564,1211.60771428571,61,42658.576,1.4,22.1,59.43
"Belgium",76,0.0233713591205246,92448.3974285714,1035.28571428571,18.571,375.564,1237.79328571429,61,42658.576,1.4,22.1,67.5842857142857
"Belgium",77,0.0233074863491767,92900.4772857143,578.142857142857,18.571,375.564,1261.70671428571,61,42658.576,1.4,22.1,76.73
"Belgium",78,0.023278469203805,93179.3968571429,522.428571428571,18.571,375.564,1285.16028571429,61,42658.576,1.4,22.1,85.2371428571429
"Belgium",79,0.0232273049153908,93482.9216666667,537.166666666667,18.571,375.564,1303.39866666667,61,42658.576,1.4,22.1,92.2366666666667
"Belgium",8,NA,0.086,0,18.571,375.564,NA,61,42658.576,1.4,22.1,NA
"Belgium",9,NA,0.332714285714286,1.71428571428571,18.571,375.564,0.0406666666666667,61,42658.576,1.4,22.1,NA
"Canada",10,0.0128226204175571,1.48742857142857,7,16.984,4.037,0.0558,75.3,44017.591,1.52,29.4,NA
"Canada",11,0.00774246134962621,6.66571428571429,57,16.984,4.037,0.381714285714286,75.3,44017.591,1.52,29.4,NA
"Canada",12,0.0145672989842121,37.9417142857143,330.285714285714,16.984,4.037,1.60614285714286,75.3,44017.591,1.52,29.4,NA
"Canada",13,0.0151188952265495,150.479571428571,819.571428571429,16.984,4.037,3.67685714285714,75.3,44017.591,1.52,29.4,NA
"Canada",14,0.0256686886307527,365.071142857143,1335,16.984,4.037,6.23157142857143,75.3,44017.591,1.52,29.4,NA
"Canada",15,0.042269118345847,613.879857142857,1309,16.984,4.037,8.281,75.3,44017.591,1.52,29.4,NA
"Canada",16,0.0582252600919774,904.184142857143,1766.71428571429,16.984,4.037,10.72,75.3,44017.591,1.52,29.4,NA
"Canada",17,0.0689083429609494,1230.34457142857,1678.28571428571,16.984,4.037,14.8234285714286,75.3,44017.591,1.52,29.4,NA
"Canada",18,0.0778793313411224,1541.53871428571,1723.57142857143,16.984,4.037,20.0651428571429,75.3,44017.591,1.52,29.4,NA
"Canada",19,0.0825666949220624,1821.612,1314.85714285714,16.984,4.037,25.6725714285714,75.3,44017.591,1.52,29.4,NA
"Canada",20,0.0848605867334846,2042.99771428571,1153.42857142857,16.984,4.037,31.5935714285714,75.3,44017.591,1.52,29.4,NA
"Canada",21,0.0851408072145741,2251.10171428571,1085.28571428571,16.984,4.037,36.8611428571429,75.3,44017.591,1.52,29.4,NA
"Canada",22,0.0855234006750548,2427.30457142857,838.571428571429,16.984,4.037,42.7505714285714,75.3,44017.591,1.52,29.4,NA
"Canada",23,0.0851357539802629,2556.93614285714,611.571428571429,16.984,4.037,49.625,75.3,44017.591,1.52,29.4,NA
"Canada",24,0.0846208524172909,2648.69014285714,406.571428571429,16.984,4.037,56.8344285714286,75.3,44017.591,1.52,29.4,NA
"Canada",25,0.0838019639721391,2720.36457142857,382.857142857143,16.984,4.037,64.9017142857143,75.3,44017.591,1.52,29.4,NA
"Canada",26,0.0832322114692284,2782.70485714286,332.857142857143,16.984,4.037,72.9355714285714,75.3,44017.591,1.52,29.4,NA
"Canada",27,0.0822768486974163,2839.98442857143,275.142857142857,16.984,4.037,81.1127142857143,75.3,44017.591,1.52,29.4,NA
"Canada",28,0.0812815936557371,2894.85314285714,332.428571428571,16.984,4.037,88.8315714285714,75.3,44017.591,1.52,29.4,NA
"Canada",29,0.0798142521376962,2966.93614285714,446.142857142857,16.984,4.037,97.863,75.3,44017.591,1.52,29.4,NA
"Canada",30,0.0777840009043826,3057.98271428571,485.428571428571,16.984,4.037,107.817285714286,75.3,44017.591,1.52,29.4,NA
"Canada",31,0.0762035659940005,3138.73371428571,398.285714285714,16.984,4.037,118.205428571429,75.3,44017.591,1.52,29.4,NA
"Canada",32,0.0747998238686217,3210.80885714286,390,16.984,4.037,128.260142857143,75.3,44017.591,1.52,29.4,NA
"Canada",33,0.0735105752420255,3280.22357142857,385,16.984,4.037,138.561857142857,75.3,44017.591,1.52,29.4,NA
"Canada",34,0.0722111424460594,3354.43771428571,402.714285714286,16.984,4.037,149.114,75.3,44017.591,1.52,29.4,NA
"Canada",35,0.0707546107341606,3438.46257142857,502.714285714286,16.984,4.037,159.490857142857,75.3,44017.591,1.52,29.4,NA
"Canada",36,0.0689381645683408,3539.286,619.285714285714,16.984,4.037,170.659142857143,75.3,44017.591,1.52,29.4,NA
"Canada",37,0.0667658527283141,3666.11271428571,734.714285714286,16.984,4.037,182.616571428571,75.3,44017.591,1.52,29.4,NA
"Canada",38,0.0640085731927625,3844.04928571429,1136.42857142857,16.984,4.037,197.347714285714,75.3,44017.591,1.52,29.4,NA
"Canada",39,0.0606129723572744,4084.67442857143,1448,16.984,4.037,213.824142857143,75.3,44017.591,1.52,29.4,NA
"Canada",4,NA,0.035,0.666666666666667,16.984,4.037,NA,75.3,44017.591,1.52,29.4,NA
"Canada",40,0.0570038360071846,4425.10842857143,2109.28571428571,16.984,4.037,231.769428571429,75.3,44017.591,1.52,29.4,NA
"Canada",41,0.0531958668398314,4828.90114285714,2247.57142857143,16.984,4.037,250.446,75.3,44017.591,1.52,29.4,NA
"Canada",42,0.0495294785258452,5267.64128571429,2408.57142857143,16.984,4.037,267.613285714286,75.3,44017.591,1.52,29.4,NA
"Canada",43,0.0462611608723308,5748.67971428571,2764.85714285714,16.984,4.037,284.070857142857,75.3,44017.591,1.52,29.4,NA
"Canada",44,0.0432771858764917,6293.62171428571,3173.28571428571,16.984,4.037,300.108285714286,75.3,44017.591,1.52,29.4,NA
"Canada",45,0.0403030168512662,6971.96128571429,4080.71428571429,16.984,4.037,315.946428571429,75.3,44017.591,1.52,29.4,NA
"Canada",46,0.0373496936889531,7824.14214285714,4779.14285714286,16.984,4.037,332.886,75.3,44017.591,1.52,29.4,NA
"Canada",47,0.0349959558347634,8735.23028571429,5154,16.984,4.037,351.212571428571,75.3,44017.591,1.52,29.4,NA
"Canada",48,0.0327440164954138,9768.44385714286,5862.71428571429,16.984,4.037,371.465428571429,75.3,44017.591,1.52,29.4,NA
"Canada",49,0.0307781687979616,10939.5328571429,6527.28571428571,16.984,4.037,393.553714285714,75.3,44017.591,1.52,29.4,NA
"Canada",5,NA,0.0908571428571429,0.285714285714286,16.984,4.037,0,75.3,44017.591,1.52,29.4,NA
"Canada",50,0.0293193053902629,12159.071,6617.28571428571,16.984,4.037,416.770285714286,75.3,44017.591,1.52,29.4,0
"Canada",51,0.0282306895411637,13398.5792857143,6645.85714285714,16.984,4.037,440.825142857143,75.3,44017.591,1.52,29.4,0.0357142857142857
"Canada",52,0.0275270614577071,14535.7201428571,6174.57142857143,16.984,4.037,463.579428571429,75.3,44017.591,1.52,29.4,0.135714285714286
"Canada",53,0.0270406946796159,15389.621,7801,16.984,4.037,474.6585,75.3,44017.591,1.52,29.4,0.24
"Canada",54,0.0264784320148779,16245.9031428571,7897.71428571429,16.984,4.037,488.006571428571,75.3,44017.591,1.52,29.4,0.385714285714286
"Canada",55,0.0256664680669799,17800.2202857143,7709.28571428571,16.984,4.037,509.566571428571,75.3,44017.591,1.52,29.4,0.947142857142857
"Canada",56,0.0254049363956983,19045.0807142857,6111.85714285714,16.984,4.037,532.171714285714,75.3,44017.591,1.52,29.4,1.63714285714286
"Canada",57,0.0254431391902743,20052.8777142857,4912,16.984,4.037,553.600857142857,75.3,44017.591,1.52,29.4,2.23714285714286
"Canada",58,0.0255942715892668,20860.5575714286,3938.42857142857,16.984,4.037,573.994142857143,75.3,44017.591,1.52,29.4,2.58428571428571
"Canada",59,0.0256594598324501,21523.1207142857,3362.57142857143,16.984,4.037,593.196857142857,75.3,44017.591,1.52,29.4,2.93142857142857
"Canada",6,NA,0.169857142857143,0.428571428571429,16.984,4.037,0.002,75.3,44017.591,1.52,29.4,NA
"Canada",60,0.0255915317853912,22083.4717142857,2951.14285714286,16.984,4.037,612.256571428571,75.3,44017.591,1.52,29.4,3.41714285714286
"Canada",61,0.0254254977652817,22635.4541428571,2986.42857142857,16.984,4.037,630.544571428571,75.3,44017.591,1.52,29.4,4.11857142857143
"Canada",62,0.0251695007965893,23186.6412857143,2902.85714285714,16.984,4.037,649.732,75.3,44017.591,1.52,29.4,5.19857142857143
"Canada",63,0.0248589670320085,23738.2412857143,3074.85714285714,16.984,4.037,669.172857142857,75.3,44017.591,1.52,29.4,6.55857142857143
"Canada",64,0.0244861540252576,24330.334,3277.71428571429,16.984,4.037,688.168142857143,75.3,44017.591,1.52,29.4,8.39857142857143
"Canada",65,0.0240391536664512,25007.6287142857,4037,16.984,4.037,706.960142857143,75.3,44017.591,1.52,29.4,10.9185714285714
"Canada",66,0.0234348738039578,25879.655,5429.57142857143,16.984,4.037,727.250857142857,75.3,44017.591,1.52,29.4,14.0971428571429
"Canada",67,0.0226611542559541,27010.4027142857,6989.85714285714,16.984,4.037,748.728142857143,75.3,44017.591,1.52,29.4,17.5042857142857
"Canada",68,0.0216656755699496,28555.2987142857,8718.57142857143,16.984,4.037,771.732571428571,75.3,44017.591,1.52,29.4,22.1128571428571
"Canada",69,0.020785446716114,30166.8691428571,8514.28571428571,16.984,4.037,796.260142857143,75.3,44017.591,1.52,29.4,27.24
"Canada",7,NA,0.192714285714286,0.142857142857143,16.984,4.037,0.003,75.3,44017.591,1.52,29.4,NA
"Canada",70,0.0200836793143815,31678.3998571429,8000,16.984,4.037,819.956428571429,75.3,44017.591,1.52,29.4,32.6314285714286
"Canada",71,0.0194637189138971,33137.9047142857,7728.28571428571,16.984,4.037,844.705857142857,75.3,44017.591,1.52,29.4,37.3685714285714
"Canada",72,0.018946784024175,34475.9651428571,6571.42857142857,16.984,4.037,868.149714285714,75.3,44017.591,1.52,29.4,43.1157142857143
"Canada",73,0.0186125078850516,35538.7742857143,5075.28571428571,16.984,4.037,889.512,75.3,44017.591,1.52,29.4,49.7471428571429
"Canada",74,0.0184407855806579,36275.105,3322.85714285714,16.984,4.037,906.811428571429,75.3,44017.591,1.52,29.4,56.54
"Canada",75,0.0183754190445395,36797.2155714286,2334.71428571429,16.984,4.037,921.729428571429,75.3,44017.591,1.52,29.4,63.1828571428571
"Canada",76,0.018369179873756,37137.0477142857,1510,16.984,4.037,935.094857142857,75.3,44017.591,1.52,29.4,70.2557142857143
"Canada",77,0.0183810534895049,37375.2087142857,1133.42857142857,16.984,4.037,947.592714285714,75.3,44017.591,1.52,29.4,78.1842857142857
"Canada",78,0.0184130138700515,37545.0755714286,765.428571428571,16.984,4.037,959.747,75.3,44017.591,1.52,29.4,86.63
"Canada",79,0.0184439057680637,37656.4771666667,605.333333333333,16.984,4.037,968.339,75.3,44017.591,1.52,29.4,95.245
"Canada",8,NA,0.242,0.428571428571429,16.984,4.037,0.00533333333333333,75.3,44017.591,1.52,29.4,NA
"Canada",9,NA,0.526,2.71428571428571,16.984,4.037,0.0136,75.3,44017.591,1.52,29.4,NA
"Chile",10,NA,0.851857142857143,2.14285714285714,11.087,24.282,NA,58.3,22767.037,1.05,28,NA
"Chile",11,NA,5.41042857142857,29,11.087,24.282,NA,58.3,22767.037,1.05,28,NA
"Chile",12,0.00199985529464081,30.2511428571429,107,11.087,24.282,NA,58.3,22767.037,1.05,28,NA
"Chile",13,0.00312778806035154,103.741428571429,266.714285714286,11.087,24.282,NA,58.3,22767.037,1.05,28,NA
"Chile",14,0.00641800482729004,222.915,352.285714285714,11.087,24.282,NA,58.3,22767.037,1.05,28,NA
"Chile",15,0.00985527402497173,373.198571428571,435.142857142857,11.087,24.282,4.12066666666667,58.3,22767.037,1.05,28,NA
"Chile",16,0.0118468902661286,540.14,477.714285714286,11.087,24.282,5.66385714285714,58.3,22767.037,1.05,28,NA
"Chile",17,0.01290514501967,740.590714285714,620.571428571429,11.087,24.282,7.76242857142857,58.3,22767.037,1.05,28,NA
"Chile",18,0.0120335801475331,1082.26771428571,1250,11.087,24.282,10.346,58.3,22767.037,1.05,28,NA
"Chile",19,0.00978836056020885,1642.28614285714,1702.28571428571,11.087,24.282,14.0365714285714,58.3,22767.037,1.05,28,NA
"Chile",20,0.00869999104494162,2549.28742857143,3065.28571428571,11.087,24.282,18.4787142857143,58.3,22767.037,1.05,28,NA
"Chile",21,0.00868022504133884,4071.698,4955.42857142857,11.087,24.282,23.8841428571429,58.3,22767.037,1.05,28,NA
"Chile",22,0.00869380252866169,6041.171,5670.42857142857,11.087,24.282,29.5117142857143,58.3,22767.037,1.05,28,NA
"Chile",23,0.0106222896477048,8219.86814285714,6116.71428571429,11.087,24.282,35.9828571428571,58.3,22767.037,1.05,28,NA
"Chile",24,0.0150282619871974,10491.1791428571,6194.71428571429,11.087,24.282,42.8547142857143,58.3,22767.037,1.05,28,NA
"Chile",25,0.0177077155733709,12360.1687142857,4577,11.087,24.282,49.304,58.3,22767.037,1.05,28,NA
"Chile",26,0.0196495268770805,13989.4741428571,4089.42857142857,11.087,24.282,55.4742857142857,58.3,22767.037,1.05,28,NA
"Chile",27,0.0210750049438634,15257.269,3089.42857142857,11.087,24.282,60.9214285714286,58.3,22767.037,1.05,28,NA
"Chile",28,0.0219823655774141,16312.2077142857,2639.14285714286,11.087,24.282,66.6075714285714,58.3,22767.037,1.05,28,NA
"Chile",29,0.0248123601313561,17179.3624285714,2170,11.087,24.282,72.511,58.3,22767.037,1.05,28,NA
"Chile",30,0.0262225454257083,17962.0941428571,2159.57142857143,11.087,24.282,78.7314285714286,58.3,22767.037,1.05,28,NA
"Chile",31,0.026652375454663,18702.3184285714,1880.28571428571,11.087,24.282,86.2511428571429,58.3,22767.037,1.05,28,NA
"Chile",32,0.0269814183398858,19399.8268571429,1950.57142857143,11.087,24.282,94.8747142857143,58.3,22767.037,1.05,28,NA
"Chile",33,0.0270793329851585,20076.5895714286,1748.42857142857,11.087,24.282,104.048142857143,58.3,22767.037,1.05,28,NA
"Chile",34,0.027256254552901,20697.3268571429,1732.85714285714,11.087,24.282,113.641285714286,58.3,22767.037,1.05,28,NA
"Chile",35,0.0273976858360405,21337.8604285714,1737.14285714286,11.087,24.282,123.832428571429,58.3,22767.037,1.05,28,NA
"Chile",36,0.0274383088364961,21989.327,1770.85714285714,11.087,24.282,134.725285714286,58.3,22767.037,1.05,28,NA
"Chile",37,0.0274860501336662,22628.971,1777.42857142857,11.087,24.282,145.974714285714,58.3,22767.037,1.05,28,NA
"Chile",38,0.0275088112787251,23242.8257142857,1505.71428571429,11.087,24.282,156.952,58.3,22767.037,1.05,28,NA
"Chile",39,0.0275824473097262,23841.0688571429,1825.28571428571,11.087,24.282,166.846285714286,58.3,22767.037,1.05,28,NA
"Chile",40,0.0275879751185625,24497.0344285714,1715.14285714286,11.087,24.282,179.363714285714,58.3,22767.037,1.05,28,NA
"Chile",41,0.0276609419324586,25081.9531428571,1567.71428571429,11.087,24.282,191.159571428571,58.3,22767.037,1.05,28,NA
"Chile",42,0.0276936549742882,25629.7378571429,1456.85714285714,11.087,24.282,201.931428571429,58.3,22767.037,1.05,28,NA
"Chile",43,0.0277578675556193,26173.7642857143,1435.28571428571,11.087,24.282,213.422285714286,58.3,22767.037,1.05,28,NA
"Chile",44,0.0278334605334842,26683.511,1382.42857142857,11.087,24.282,225.358571428571,58.3,22767.037,1.05,28,NA
"Chile",45,0.0278794345009293,27189.6034285714,1386.42857142857,11.087,24.282,237.530571428571,58.3,22767.037,1.05,28,NA
"Chile",46,0.0279006729698617,27698.5207142857,1386.14285714286,11.087,24.282,250.042142857143,58.3,22767.037,1.05,28,NA
"Chile",47,0.0278792076757382,28196.7518571429,1353.85714285714,11.087,24.282,262.354285714286,58.3,22767.037,1.05,28,NA
"Chile",48,0.0279014058710413,28703.9502857143,1396.71428571429,11.087,24.282,274.762,58.3,22767.037,1.05,28,NA
"Chile",49,0.0278890176956708,29228.4865714286,1524.28571428571,11.087,24.282,287.441714285714,58.3,22767.037,1.05,28,NA
"Chile",50,0.0277837676210163,29818.0085714286,1685,11.087,24.282,300.042428571429,58.3,22767.037,1.05,28,NA
"Chile",51,0.027601349727096,30510.241,1980,11.087,24.282,314.467714285714,58.3,22767.037,1.05,28,NA
"Chile",52,0.0273972359513559,31277.944,2113.85714285714,11.087,24.282,329.064428571429,58.3,22767.037,1.05,28,0.0366666666666667
"Chile",53,0.0272278016727263,31803.4555,2493.5,11.087,24.282,336.3715,58.3,22767.037,1.05,28,0.05
"Chile",54,0.0270282583521414,32471.0078571429,2886.14285714286,11.087,24.282,345.490571428571,58.3,22767.037,1.05,28,0.0528571428571429
"Chile",55,0.0265550928904406,33758.2625714286,3933.71428571429,11.087,24.282,362.324285714286,58.3,22767.037,1.05,28,0.0657142857142857
"Chile",56,0.0260341147178256,35222.5621428571,4056.42857142857,11.087,24.282,382.410142857143,58.3,22767.037,1.05,28,0.208571428571429
"Chile",57,0.0255851212507051,36749.1571428571,4148,11.087,24.282,402.473285714286,58.3,22767.037,1.05,28,0.345714285714286
"Chile",58,0.0253305528184296,38191.6952857143,3727.71428571429,11.087,24.282,422.286428571429,58.3,22767.037,1.05,28,0.765714285714286
"Chile",59,0.025213091324534,39475.9158571429,3438.57142857143,11.087,24.282,440.769857142857,58.3,22767.037,1.05,28,5.17142857142857
"Chile",60,0.025142628629783,40736.6487142857,3405,11.087,24.282,458.207714285714,58.3,22767.037,1.05,28,11.7342857142857
"Chile",61,0.0250499460655364,41967.2722857143,3457.42857142857,11.087,24.282,474.771428571429,58.3,22767.037,1.05,28,15.9357142857143
"Chile",62,0.0248817862698252,43350.8322857143,3967.85714285714,11.087,24.282,492.012142857143,58.3,22767.037,1.05,28,19.1271428571429
"Chile",63,0.0245826696954415,44971.3794285714,4770.42857142857,11.087,24.282,510.800714285714,58.3,22767.037,1.05,28,27.0542857142857
"Chile",64,0.0242589224570437,46846.3177142857,5422.42857142857,11.087,24.282,532.055285714286,58.3,22767.037,1.05,28,37.5828571428571
"Chile",65,0.0238198088769453,49014.1937142857,6196.28571428571,11.087,24.282,555.788428571429,58.3,22767.037,1.05,28,46.1857142857143
"Chile",66,0.0233406343247725,51432.7695714286,6937.57142857143,11.087,24.282,580.480571428571,58.3,22767.037,1.05,28,52.5571428571429
"Chile",67,0.0229542954381045,53973.8814285714,6837.71428571429,11.087,24.282,602.736,58.3,22767.037,1.05,28,58.3671428571429
"Chile",68,0.0225788886595856,56593.984,7204,11.087,24.282,625.155428571429,58.3,22767.037,1.05,28,64.6571428571429
"Chile",69,0.02233531017207,59101.8931428571,6660.28571428571,11.087,24.282,648.816428571429,58.3,22767.037,1.05,28,70.1942857142857
"Chile",70,0.0220903277955033,61420.5537142857,6095.85714285714,11.087,24.282,670.771571428571,58.3,22767.037,1.05,28,75.1242857142857
"Chile",71,0.0219235530731095,63521.2318571429,5465.28571428571,11.087,24.282,691.541428571429,58.3,22767.037,1.05,28,79.0928571428571
"Chile",72,0.0217886471397627,65476.4161428571,5336.14285714286,11.087,24.282,711.500857142857,58.3,22767.037,1.05,28,83.5228571428571
"Chile",73,0.0216087305682338,67535.9097142857,5958.57142857143,11.087,24.282,731.795142857143,58.3,22767.037,1.05,28,88.0385714285714
"Chile",74,0.0213853099721008,69808.1254285714,6344.57142857143,11.087,24.282,752.185571428571,58.3,22767.037,1.05,28,92.4014285714286
"Chile",75,0.0211539059598071,72341.4655714286,7196.85714285714,11.087,24.282,774.309714285714,58.3,22767.037,1.05,28,98.2385714285714
"Chile",76,0.0209382522932762,74985.8331428571,7196.57142857143,11.087,24.282,798.336428571429,58.3,22767.037,1.05,28,103.254285714286
"Chile",77,0.0207871403782177,77470.3662857143,6393.42857142857,11.087,24.282,822.427714285714,58.3,22767.037,1.05,28,108.557142857143
"Chile",78,0.0207712590087975,79526.6092857143,4805.85714285714,11.087,24.282,845.047714285714,58.3,22767.037,1.05,28,113.375714285714
"Chile",79,0.020882752871208,80978.6516666667,4005,11.087,24.282,860.72125,58.3,22767.037,1.05,28,117.914
"Chile",8,NA,0.105,0.666666666666667,11.087,24.282,NA,58.3,22767.037,1.05,28,NA
"Chile",9,NA,0.269285714285714,1.14285714285714,11.087,24.282,NA,58.3,22767.037,1.05,28,NA
"France",10,0.0164176846154999,13.9487142857143,224.428571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",11,0.0207508801828977,67.0112857142857,847.428571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",12,0.035040545781806,225.326428571429,2093.85714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",13,0.0617663117038363,555.126714285714,4272.28571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",14,0.142266168742912,792.253142857143,-697.428571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",15,0.184735889264734,1207.38828571429,11712,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",16,0.128640394442003,2197.06,3955.42857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",17,0.13890361743753,2399.80242857143,1718.57142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",18,0.145690895287168,2515.97757142857,445.857142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",19,0.147984748066726,2634.16985714286,1036.14285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",20,0.152810006621316,2684.92985714286,453.714285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",21,0.154066772533086,2725.58328571429,313.142857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",22,0.151836892321233,2804.002,842.142857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",23,0.151587545988776,2846.05285714286,493.571428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",24,0.149822298147077,2905.15414285714,496.714285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",25,0.14830356940346,2958.07942857143,523.285714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",26,0.146690302616774,3005.25785714286,416.285714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",27,0.144688186856504,3058.51085714286,558.428571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",28,0.142604028677357,3114.54657142857,533.285714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",29,0.140643920445365,3173.55271428571,685.428571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",30,0.137096754594721,3260.38442857143,912.571428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",31,0.13289723685898,3371.64785714286,1223.42857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",32,0.127448209891421,3523.017,1706.57142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",33,0.119703909472831,3761.94514285714,2454.42857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",34,0.110122603917013,4104.22885714286,3903.85714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",35,0.0987528394564388,4595.26614285714,5453.42857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",36,0.0864599660926419,5267.44128571429,7097.57142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",37,0.075170424066707,6095.954,8542,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",38,0.0653150337724408,7096.17242857143,10483.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",39,0.0564283532116596,8326.267,11772,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",4,NA,0.0442,0.8,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",40,0.0500426313922325,9531.22185714286,12256.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",41,0.0435141816366586,11143.5492857143,17556.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",42,0.0370309852800645,13397.0022857143,24999.5714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",43,0.0310219719707176,16616.8135714286,38635,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",44,0.0257942205161553,21298.4525714286,56225.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",45,0.022895792339058,26073.5432857143,34562.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",46,0.0221202172492043,29631.5577142857,29700,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",47,0.0223278487333847,32131.5885714286,16954.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",48,0.0230720081771129,33427.8212857143,11069.5714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",49,0.0235903266213474,34540.1868571429,11400.7142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",5,NA,0.0825714285714286,0.285714285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",50,0.023934605124675,35769.3998571429,11766.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",51,0.0240972919870901,37167.1297142857,14310.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",52,0.0241425617178761,38537.8504285714,11933.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0
"France",53,0.0242288387797236,39483.084,23278,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0
"France",54,0.0241056677877052,40413.1955714286,15316.7142857143,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0.0157142857142857
"France",55,0.0239744508827783,42240.3895714286,17834.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0.26
"France",56,0.0237907978247017,44174.4278571429,19521.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,0.89
"France",57,0.023597751143987,46273.575,20433.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,1.84571428571429
"France",58,0.0235029771780128,48354.6501428571,17238,19.718,122.578,NA,68.2,38605.671,1.18,21.6,2.69428571428571
"France",59,0.0233969406203401,50445.7622857143,22270.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,3.60285714285714
"France",6,NA,0.131285714285714,0.714285714285714,19.718,122.578,NA,68.2,38605.671,1.18,21.6,NA
"France",60,0.0233185288642404,52365.2432857143,18598.8571428571,19.718,122.578,NA,68.2,38605.671,1.18,21.6,4.76142857142857
"France",61,0.0230646871558842,54454.1162857143,21474.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,5.95142857142857
"France",62,0.0227263648760212,56691.4362857143,21279.2857142857,19.718,122.578,NA,68.2,38605.671,1.18,21.6,7.24142857142857
"France",63,0.0223978254851734,58908.1854285714,22161.1428571429,19.718,122.578,NA,68.2,38605.671,1.18,21.6,9.19714285714286
"France",64,0.0219037194881139,61462.7167142857,27345,19.718,122.578,NA,68.2,38605.671,1.18,21.6,11.5071428571429
"France",65,0.021237355869788,64676.961,34669.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,13.5557142857143
"France",66,0.0205533484595265,68557.0392857143,38731.4285714286,19.718,122.578,NA,68.2,38605.671,1.18,21.6,16.3757142857143
